"shop_no","addr","floor","rgn1_nm","rgn2_nm","rgn3_nm","shop_category","latitude","longitude","PICK","건물용도명_2"
13439722,"서울특별시 서초구 반포동 94-17",-1,"서울특별시","서초구","반포동","WESTERN",37.49879574,126.9978545,1,NA
13460147,"서울특별시 서초구 서초동 1342",2,"서울특별시","서초구","서초동","WESTERN",37.48782532,127.02688,1,NA
13471220,"서울특별시 서초구 서초동 1330",-1,"서울특별시","서초구","서초동","CHICKEN",37.49393574,127.0278519,1,"아파트"
13482144,"서울특별시 서초구 서초동 1658-23",1,"서울특별시","서초구","서초동","JAPANESE",37.49249124,127.0157975,1,"업무시설"
13491841,"서울특별시 서초구 서초대로50길 82",0,"서울특별시","서초구","서초동","MEAT",37.48957487,127.0135478,1,"근린생활시설"
13494850,"서울특별시 서초구 양재동 230",1,"서울특별시","서초구","양재동","SNACK",37.46277297,127.0438513,1,"일반상점"
13500112,"서울특별시 서초구 반포동 746-9",0,"서울특별시","서초구","반포동","CHICKEN",37.50376781,127.0211578,1,"근린생활시설"
13502662,"서울특별시 서초구 방배동 465-21",1,"서울특별시","서초구","방배동","SNACK",37.47935333,126.9851618,1,"근린생활시설"
13507390,"서울특별시 서초구 방배동 778-8",1,"서울특별시","서초구","방배동","SNACK",37.49387944,126.9860224,1,"일반상점"
13508104,"서울특별시 서초구 서초동 1302-8",-1,"서울특별시","서초구","서초동","CAFE",37.50251798,127.0224355,1,"근린생활시설"
13511464,"서울특별시 서초구 방배동 938-5",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.48701923,126.9922442,1,"일반상점"
13517465,"서울특별시 서초구 방배동 448-1",1,"서울특별시","서초구","방배동","JOKBAL",37.47743688,126.9846341,1,NA
13518484,"서울특별시 서초구 서초동 1486-6",1,"서울특별시","서초구","서초동","BAEKBAN",37.48321441,127.0083262,1,"일반음식점"
13522643,"서울특별시 서초구 서초동 1342",2,"서울특별시","서초구","서초동","CHICKEN",37.48782532,127.02688,1,NA
13525032,"서울특별시 서초구 남부순환로339길 60",1,"서울특별시","서초구","서초동","JAPANESE",37.48565881,127.0216583,1,"업무시설"
13527319,"서울특별시 서초구 효령로27길 32",1,"서울특별시","서초구","방배동","JAPANESE",37.48240871,126.9949386,1,"NA"
13527972,"서울특별시 서초구 방배동 852-15",1,"서울특별시","서초구","방배동","CAFE",37.48871348,126.9922164,1,"일반상점"
13530776,"서울특별시 서초구 양재동 270",1,"서울특별시","서초구","양재동","CAFE",37.47504932,127.043601,1,NA
13534189,"서울특별시 서초구 서초중앙로 224",1,"서울특별시","서초구","반포동","SNACK",37.50174011,127.0122976,1,NA
13535056,"서울특별시 서초구 양재동 16-6",1,"서울특별시","서초구","양재동","CAFE",37.48013199,127.0391291,1,NA
13536394,"서울특별시 서초구 방배동 421-1",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.48501931,126.9836617,1,"아파트"
13539101,"서울특별시 서초구 서초동 1362-23",1,"서울특별시","서초구","서초동","CAFE",37.48532571,127.0323795,1,"NA"
13542802,"서울특별시 서초구 잠원동 15-4",1,"서울특별시","서초구","잠원동","PIZZA",37.51573857,127.0173245,1,"업무시설"
13543878,"서울 서초구 반포동 54-13",1,"서울특별시","서초구","반포동","CHINESE",37.50221224,127.010631,1,"일반음식점"
13551328,"서울특별시 서초구 방배동 867-28",1,"서울특별시","서초구","방배동","CHICKEN",37.48607479,126.986217,1,"업무시설"
13555304,"서울특별시 서초구 서초동 1498-5",-1,"서울특별시","서초구","서초동","SNACK",37.49029687,127.0057151,1,"업무시설"
13557495,"서울특별시 서초구 서초동 1446-1",1,"서울특별시","서초구","서초동","BAEKBAN",37.48410332,127.0155755,1,"운수시설"
13565035,"서울특별시 서초구 반포동 19-4",2,"서울특별시","서초구","반포동","BAEKBAN",37.50548958,127.0070479,1,NA
13566135,"서울특별시 서초구 방배동 436-20",1,"서울특별시","서초구","방배동","CAFE",37.48190857,126.9842173,1,NA
13583887,"서울특별시 서초구 양재동 268-3",1,"서울특별시","서초구","양재동","MEAT",37.47577146,127.0435732,1,"공동주택"
13598382,"서울특별시 서초구 방배동 935-3",1,"서울특별시","서초구","방배동","CAFE",37.48618602,126.9934664,1,"일반상점"
13616727,"서울특별시 서초구 남부순환로347길 42-4",1,"서울특별시","서초구","서초동","BAEKBAN",37.48613115,127.0314351,1,"NA"
13622717,"서울특별시 서초구 반포동 725-15",1,"서울특별시","서초구","반포동","WESTERN",37.50715631,127.0212966,1,"일반상점"
13631384,"서울특별시 서초구 양재동 204-1",-1,"서울특별시","서초구","양재동","CHINESE",37.46713342,127.035102,1,"근린생활시설"
13638349,"서울특별시 서초구 강남대로95길 48-6",1,"서울특별시","서초구","잠원동","SNACK",37.51315554,127.0174357,1,NA
13641092,"서울특별시 서초구 서초동 1576-5",1,"서울특별시","서초구","서초동","CAFE",37.49074141,127.0139088,1,NA
13965105,"서울특별시 서초구 헌릉로8길 45",1,"서울특별시","서초구","내곡동","BAEKBAN",37.45530193,127.0611,1,NA
13972793,"서울특별시 서초구 방배동 451-23",1,"서울특별시","서초구","방배동","WESTERN",37.47849229,126.983773,1,"일반상점"
13975979,"서울특별시 서초구 방배중앙로 119",1,"서울특별시","서초구","방배동","BAEKBAN",37.4896855,126.9872446,1,"일반음식점"
13999085,"서울특별시 서초구 서초중앙로 238",-1,"서울특별시","서초구","반포동","ZZIM_TANG",37.50287886,127.0120198,1,"기타시설"
14011740,"서울특별시 서초구 서초대로78길 32",2,"서울특별시","서초구","서초동","JOKBAL",37.49499117,127.0279908,1,"업무시설"
14026227,"서울특별시 서초구 남부순환로333길 15-4",1,"서울특별시","서초구","서초동","BAEKBAN",37.48357569,127.0201862,1,NA
14031548,"서울특별시 서초구 서초중앙로 18",-1,"서울특별시","서초구","서초동","JAPANESE",37.48404781,127.0173532,1,"아파트"
14034375,"서울특별시 서초구 서초중앙로5길 10-7",-1,"서울특별시","서초구","서초동","JAPANESE",37.48554759,127.0148256,1,"NA"
14042441,"서울특별시 서초구 방배천로16길 4",1,"서울특별시","서초구","방배동","SNACK",37.48204742,126.9829675,1,"공동주택"
14064025,"서울특별시 서초구 마방로10길 34-2",1,"서울특별시","서초구","양재동","CAFE",37.47602144,127.0441565,1,"공동주택"
14075972,"서울특별시 서초구 반포대로19길 9-3",1,"서울특별시","서초구","서초동","CHICKEN",37.48704731,127.0090205,1,NA
14076479,"서울특별시 서초구 방배중앙로15길 39",1,"서울특별시","서초구","방배동","PIZZA",37.48749129,126.986217,1,NA
14085292,"서울특별시 서초구 효령로53길 50",1,"서울특별시","서초구","서초동","WESTERN",37.48696407,127.0134923,1,NA
14114363,"서울특별시 서초구 효령로31길 27",1,"서울특별시","서초구","방배동","JOKBAL",37.48229763,126.9959663,1,"일반음식점"
14121425,"서울특별시 서초구 서초중앙로 58",-1,"서울특별시","서초구","서초동","SNACK",37.48713075,127.0155755,1,"업무시설"
14127425,"서울특별시 서초구 효령로 403",1,"서울특별시","서초구","서초동","CAFE",37.48865856,127.0272688,1,"공동주택"
14152534,"서울특별시 서초구 서초대로7길 38",1,"서울특별시","서초구","방배동","BAEKBAN",37.487666,126.986566,1,NA
14165218,"서울특별시 서초구 사평대로 349",1,"서울특별시","서초구","반포동","BAEKBAN",37.50379558,127.0212967,1,"근린생활시설"
14169109,"서울특별시 서초구 양재대로11길 36",1,"서울특별시","서초구","양재동","SNACK",37.46182849,127.0353521,1,"자동차관련시설"
14181836,"서울특별시 서초구 서초동 1337-22",-1,"서울특별시","서초구","서초동","JAPANESE",37.49154716,127.0299629,1,"아파트"
14208392,"서울특별시 서초구 서초대로51길 31",-1,"서울특별시","서초구","서초동","CAFE",37.49660184,127.0136031,1,"NA"
14211725,"서울특별시 서초구 방배중앙로 204",1,"서울특별시","서초구","방배동","CAFE",37.49726793,126.9857168,1,"공동주택"
14205393,"서울특별시 서초구 방배로33길 20",1,"서울특별시","서초구","방배동","SNACK",37.49185196,126.9896055,1,NA
10600835,"서울특별시 서초구 서초3동",0,"서울특별시","서초구","서초동","JAPANESE",37.4831999,127.0121883,1,NA
10606227,"서울특별시 서초구 반포대로30길 62",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.492295,127.0120052,1,"교육시설"
10630723,"서울특별시 서초구 서초중앙로26길 11",1,"서울특별시","서초구","서초동","BAEKBAN",37.4957417,127.0145145,1,"업무시설"
10742863,"서울특별시 서초구 서초중앙로2길 37",0,"서울특별시","서초구","서초동","CAFE",37.48415894,127.019353,1,"일반상점"
10816555,"서울특별시 서초구 양재동",1,"서울특별시","서초구","양재동","JAPANESE",37.4755578,127.0367467,1,"업무시설"
10843344,"서울특별시 서초구 서초동 1330-6",1,"서울특별시","서초구","서초동","BAEKBAN",37.49287916,127.0283964,1,"NA"
10924054,"서울특별시 서초구 서초대로77길 62",-1,"서울특별시","서초구","서초동","BURGER",37.50271242,127.0238798,1,"오피스텔"
12026285,"서울특별시 서초구 사평대로56길 12",1,"서울특별시","서초구","서초동","CAFE",37.50290683,127.0230188,1,"NA"
12030913,"서울특별시 서초구 서초동 1714-5",1,"서울특별시","서초구","서초동","CAFE",37.49512977,127.012881,1,"근린생활시설"
13856245,"서울특별시 서초구 남부순환로339길 60",0,"서울특별시","서초구","서초동","SNACK",37.48565881,127.0216583,1,"업무시설"
13858282,"서울특별시 서초구 강남대로 263",2,"서울특별시","서초구","서초동","CAFE",37.48690886,127.0323795,1,"업무시설"
13872331,"서울특별시 서초구 서초중앙로22길 25",1,"서울특별시","서초구","서초동","BURGER",37.49346335,127.0154086,1,"아파트"
13898707,"서울특별시 서초구 서운로 226",-1,"서울특별시","서초구","서초동","ZZIM_TANG",37.503129,127.02163,1,"업무시설"
13902937,"서울특별시 서초구 효령로29길 23",1,"서울특별시","서초구","방배동","CAFE",37.48257536,126.995133,1,"공동주택"
13945620,"서울특별시 서초구 서초대로74길 11",-1,"서울특별시","서초구","서초동","WESTERN",37.49662985,127.0269075,1,"업무시설"
13960045,"서울특별시 서초구 서초대로 266",1,"서울특별시","서초구","서초동","CAFE",37.49254671,127.0109924,1,"업무시설"
13965936,"서울특별시 서초구 서초대로 357",1,"서울특별시","서초구","서초동","CAFE",37.49615757,127.0204636,1,"NA"
13968874,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","JAPANESE",37.49599101,127.025241,1,"아파트"
13981562,"서울특별시 서초구 서초중앙로 118",1,"서울특별시","서초구","서초동","CAFE",37.49238012,127.0142143,1,"교육시설"
13985959,"서울특별시 서초구 신반포로 194",1,"서울특별시","서초구","반포동","CAFE",37.50554512,127.0067146,1,"근린생활시설"
13994217,"서울특별시 서초구 서초중앙로2길 38",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.48379787,127.0194919,1,"업무시설"
13998330,"서울특별시 서초구 주흥길 3",1,"서울특별시","서초구","반포동","CAFE",37.50374003,127.0207967,1,"업무시설"
14007360,"서울특별시 서초구 서초대로62길 13",1,"서울특별시","서초구","서초동","CHINESE",37.49476882,127.0195749,1,"자동차관련시설"
14008532,"서울특별시 서초구 반포대로 38",1,"서울특별시","서초구","서초동","WESTERN",37.48388106,127.0119092,1,"업무시설"
14050543,"서울특별시 서초구 강남대로51길 5",-1,"서울특별시","서초구","서초동","ZZIM_TANG",37.49115832,127.0298518,1,NA
14055464,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49599101,127.025241,1,"아파트"
14059317,"서울특별시 서초구 강남대로79길 48",0,"서울특별시","서초구","반포동","JAPANESE",37.50435108,127.0215189,1,"근린생활시설"
14074121,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","ASIAN",37.495999,127.025257,1,"아파트"
14078931,"서울특별시 서초구 방배천로8길 36",1,"서울특별시","서초구","방배동","CAFE",37.48040875,126.984634,1,"근린생활시설"
14078982,"서울특별시 서초구 강남대로55길 9-13",1,"서울특별시","서초구","서초동","SNACK",37.49496339,127.0278241,1,"NA"
14079131,"서울특별시 서초구 잠원로4길 33-2",1,"서울특별시","서초구","잠원동","CAFE",37.512802,127.010647,1,"NA"
14079794,"서울특별시 서초구 서초중앙로24길 55",1,"서울특별시","서초구","서초동","WESTERN",37.496102,127.0193804,1,"업무시설"
14082354,"서울특별시 서초구 강남대로79길 34",1,"서울특별시","서초구","반포동","CAFE",37.50462884,127.0223243,1,"의료시설"
14082709,"서울특별시 서초구 서운로 220",1,"서울특별시","서초구","서초동","PIZZA",37.50271239,127.0217411,1,"근린생활시설"
14086193,"서울특별시 서초구 매헌로 16",-1,"서울특별시","서초구","양재동","BAEKBAN",37.46296727,127.0369353,1,NA
14106289,"서울특별시 서초구 강남대로 309",1,"서울특별시","서초구","서초동","CAFE",37.49051951,127.0304073,1,NA
14112438,"서울특별시 서초구 서초대로25길 8",1,"서울특별시","서초구","방배동","CAFE",37.48832467,126.9942996,1,NA
13763798,"서울특별시 서초구 서초대로 240",-1,"서울특별시","서초구","서초동","CAFE",37.49157455,127.008326,1,"아파트"
13776710,"서울특별시 서초구 신반포로 337",1,"서울특별시","서초구","잠원동","CAFE",37.51101695,127.0204077,1,"일반상점"
13778355,"서울특별시 서초구 효령로31길 14",-1,"서울특별시","서초구","방배동","BAEKBAN",37.4819088,126.9967162,1,"근린생활시설"
13910179,"서울특별시 서초구 서초대로53길 7",1,"서울특별시","서초구","서초동","JAPANESE",37.49501871,127.0150475,1,"일반음식점"
13917493,"서울특별시 서초구 서초대로 108",1,"서울특별시","서초구","방배동","BAEKBAN",37.48751921,126.9941885,1,"NA"
