shop_no,addr,floor,rgn1_nm,rgn2_nm,rgn3_nm,shop_category,latitude,longitude,PICK
13565035,서울특별시 서초구 반포동 19-4,2,서울특별시,서초구,반포동,BAEKBAN,37.50548958,127.00704793,1
13566135,서울특별시 서초구 방배동 436-20,1,서울특별시,서초구,방배동,CAFE,37.48190857,126.98421734,1
13583887,서울특별시 서초구 양재동 268-3,1,서울특별시,서초구,양재동,MEAT,37.47577146,127.04357322,1
13598382,서울특별시 서초구 방배동 935-3,1,서울특별시,서초구,방배동,CAFE,37.48618602,126.99346637,1
13616727,서울특별시 서초구 남부순환로347길 42-4,1,서울특별시,서초구,서초동,BAEKBAN,37.48613115,127.03143514,1
13622717,서울특별시 서초구 반포동 725-15,1,서울특별시,서초구,반포동,WESTERN,37.50715631,127.02129658,1
13631384,서울특별시 서초구 양재동 204-1,-1,서울특별시,서초구,양재동,CHINESE,37.46713342,127.03510201,1
13638349,서울특별시 서초구 강남대로95길 48-6,1,서울특별시,서초구,잠원동,SNACK,37.51315554,127.01743565,1
13641092,서울특별시 서초구 서초동 1576-5,1,서울특별시,서초구,서초동,CAFE,37.49074141,127.01390883,1
13965105,서울특별시 서초구 헌릉로8길 45,1,서울특별시,서초구,내곡동,BAEKBAN,37.45530193,127.06109998,1
13972793,서울특별시 서초구 방배동 451-23,1,서울특별시,서초구,방배동,WESTERN,37.47849229,126.98377303,1
13975979,서울특별시 서초구 방배중앙로 119,1,서울특별시,서초구,방배동,BAEKBAN,37.4896855,126.98724462,1
13999085,서울특별시 서초구 서초중앙로 238,-1,서울특별시,서초구,반포동,ZZIM_TANG,37.50287886,127.01201977,1
14011740,서울특별시 서초구 서초대로78길 32,2,서울특별시,서초구,서초동,JOKBAL,37.49499117,127.02799076,1
14026227,서울특별시 서초구 남부순환로333길 15-4,1,서울특별시,서초구,서초동,BAEKBAN,37.48357569,127.02018624,1
14031548,서울특별시 서초구 서초중앙로 18,-1,서울특별시,서초구,서초동,JAPANESE,37.48404781,127.01735315,1
14034375,서울특별시 서초구 서초중앙로5길 10-7,-1,서울특별시,서초구,서초동,JAPANESE,37.48554759,127.01482556,1
14042441,서울특별시 서초구 방배천로16길 4,1,서울특별시,서초구,방배동,SNACK,37.48204742,126.98296745,1
14064025,서울특별시 서초구 마방로10길 34-2,1,서울특별시,서초구,양재동,CAFE,37.47602144,127.04415649,1
14075972,서울특별시 서초구 반포대로19길 9-3,1,서울특별시,서초구,서초동,CHICKEN,37.48704731,127.00902049,1
14076479,서울특별시 서초구 방배중앙로15길 39,1,서울특별시,서초구,방배동,PIZZA,37.48749129,126.986217,1
14085292,서울특별시 서초구 효령로53길 50,1,서울특별시,서초구,서초동,WESTERN,37.48696407,127.01349231,1
14114363,서울특별시 서초구 효령로31길 27,1,서울특별시,서초구,방배동,JOKBAL,37.48229763,126.99596626,1
14121425,서울특별시 서초구 서초중앙로 58,-1,서울특별시,서초구,서초동,SNACK,37.48713075,127.01557545,1
14127425,서울특별시 서초구 효령로 403,1,서울특별시,서초구,서초동,CAFE,37.48865856,127.02726878,1
14152534,서울특별시 서초구 서초대로7길 38,1,서울특별시,서초구,방배동,BAEKBAN,37.487666,126.986566,1
14165218,서울특별시 서초구 사평대로 349,1,서울특별시,서초구,반포동,BAEKBAN,37.50379558,127.02129668,1
14169109,서울특별시 서초구 양재대로11길 36,1,서울특별시,서초구,양재동,SNACK,37.46182849,127.03535214,1
14181836,서울특별시 서초구 서초동 1337-22,-1,서울특별시,서초구,서초동,JAPANESE,37.49154716,127.0299629,1
14208392,서울특별시 서초구 서초대로51길 31,-1,서울특별시,서초구,서초동,CAFE,37.49660184,127.01360314,1
14211725,서울특별시 서초구 방배중앙로 204,1,서울특별시,서초구,방배동,CAFE,37.49726793,126.98571677,1
14205393,서울특별시 서초구 방배로33길 20,1,서울특별시,서초구,방배동,SNACK,37.49185196,126.98960545,1
10600835,서울특별시 서초구 서초3동,0,서울특별시,서초구,서초동,JAPANESE,37.4831999,127.0121883,1
10606227,서울특별시 서초구 반포대로30길 62,1,서울특별시,서초구,서초동,ZZIM_TANG,37.492295,127.0120052,1
10630723,서울특별시 서초구 서초중앙로26길 11,1,서울특별시,서초구,서초동,BAEKBAN,37.4957417,127.0145145,1
10742863,서울특별시 서초구 서초중앙로2길 37,0,서울특별시,서초구,서초동,CAFE,37.48415894,127.01935296,1
10816555,서울특별시 서초구 양재동,1,서울특별시,서초구,양재동,JAPANESE,37.4755578,127.0367467,1
10843344,서울특별시 서초구 서초동 1330-6,1,서울특별시,서초구,서초동,BAEKBAN,37.49287915961944,127.02839635812283,1
10924054,서울특별시 서초구 서초대로77길 62,-1,서울특별시,서초구,서초동,BURGER,37.50271242,127.02387981,1
12026285,서울특별시 서초구 사평대로56길 12,1,서울특별시,서초구,서초동,CAFE,37.50290683,127.02301877,1
12030913,서울특별시 서초구 서초동 1714-5,1,서울특별시,서초구,서초동,CAFE,37.49512977,127.01288102,1
13856245,서울특별시 서초구 남부순환로339길 60,0,서울특별시,서초구,서초동,SNACK,37.48565881,127.02165827,1
13858282,서울특별시 서초구 강남대로 263,2,서울특별시,서초구,서초동,CAFE,37.48690886,127.03237948,1
13872331,서울특별시 서초구 서초중앙로22길 25,1,서울특별시,서초구,서초동,BURGER,37.49346335,127.01540862,1
13898707,서울특별시 서초구 서운로 226,-1,서울특별시,서초구,서초동,ZZIM_TANG,37.503129,127.02163,1
13902937,서울특별시 서초구 효령로29길 23,1,서울특별시,서초구,방배동,CAFE,37.48257536,126.99513299,1
13945620,서울특별시 서초구 서초대로74길 11,-1,서울특별시,서초구,서초동,WESTERN,37.49662985,127.02690748,1
13960045,서울특별시 서초구 서초대로 266,1,서울특별시,서초구,서초동,CAFE,37.49254671,127.01099238,1
13965936,서울특별시 서초구 서초대로 357,1,서울특별시,서초구,서초동,CAFE,37.49615757,127.02046363,1
13968874,서울특별시 서초구 서운로 138,-1,서울특별시,서초구,서초동,JAPANESE,37.49599101,127.02524098,1
13981562,서울특별시 서초구 서초중앙로 118,1,서울특별시,서초구,서초동,CAFE,37.49238012,127.01421431,1
13985959,서울특별시 서초구 신반포로 194,1,서울특별시,서초구,반포동,CAFE,37.50554512,127.00671462,1
13994217,서울특별시 서초구 서초중앙로2길 38,1,서울특별시,서초구,서초동,ZZIM_TANG,37.48379787,127.01949185,1
13998330,서울특별시 서초구 주흥길 3,1,서울특별시,서초구,반포동,CAFE,37.50374003,127.02079672,1
14007360,서울특별시 서초구 서초대로62길 13,1,서울특별시,서초구,서초동,CHINESE,37.49476882,127.01957487,1
14008532,서울특별시 서초구 반포대로 38,1,서울특별시,서초구,서초동,WESTERN,37.48388106,127.0119092,1
14050543,서울특별시 서초구 강남대로51길 5,-1,서울특별시,서초구,서초동,ZZIM_TANG,37.49115832,127.02985181,1
14055464,서울특별시 서초구 서운로 138,-1,서울특별시,서초구,서초동,BAEKBAN,37.49599101,127.02524098,1
14059317,서울특별시 서초구 강남대로79길 48,0,서울특별시,서초구,반포동,JAPANESE,37.50435108,127.02151886,1
14074121,서울특별시 서초구 서운로 138,-1,서울특별시,서초구,서초동,ASIAN,37.495999,127.025257,1
14078931,서울특별시 서초구 방배천로8길 36,1,서울특별시,서초구,방배동,CAFE,37.48040875,126.98463401,1
14078982,서울특별시 서초구 강남대로55길 9-13,1,서울특별시,서초구,서초동,SNACK,37.49496339,127.02782411,1
14079131,서울특별시 서초구 잠원로4길 33-2,1,서울특별시,서초구,잠원동,CAFE,37.512802,127.010647,1
14079794,서울특별시 서초구 서초중앙로24길 55,1,서울특별시,서초구,서초동,WESTERN,37.496102,127.0193804,1
14082354,서울특별시 서초구 강남대로79길 34,1,서울특별시,서초구,반포동,CAFE,37.50462884,127.02232434,1
14082709,서울특별시 서초구 서운로 220,1,서울특별시,서초구,서초동,PIZZA,37.50271239,127.02174111,1
14086193,서울특별시 서초구 매헌로 16,-1,서울특별시,서초구,양재동,BAEKBAN,37.46296727,127.0369353,1
14106289,서울특별시 서초구 강남대로 309,1,서울특별시,서초구,서초동,CAFE,37.49051951,127.03040733,1
14112438,서울특별시 서초구 서초대로25길 8,1,서울특별시,서초구,방배동,CAFE,37.48832467,126.99429957,1
13763798,서울특별시 서초구 서초대로 240,-1,서울특별시,서초구,서초동,CAFE,37.49157455,127.00832598,1
13776710,서울특별시 서초구 신반포로 337,1,서울특별시,서초구,잠원동,CAFE,37.51101695,127.02040766,1
13778355,서울특별시 서초구 효령로31길 14,-1,서울특별시,서초구,방배동,BAEKBAN,37.4819088,126.9967162,1
13910179,서울특별시 서초구 서초대로53길 7,1,서울특별시,서초구,서초동,JAPANESE,37.49501871,127.01504749,1
13917493,서울특별시 서초구 서초대로 108,1,서울특별시,서초구,방배동,BAEKBAN,37.48751921,126.99418849,1
13919826,서울특별시 서초구 강남대로 305,1,서울특별시,서초구,서초동,JAPANESE,37.49018622,127.03062954,1
13970553,서울특별시 서초구 방배중앙로 46,1,서울특별시,서초구,방배동,PIZZA,37.48410289,126.99127219,1
13971378,서울특별시 서초구 남부순환로356길 15,2,서울특별시,서초구,양재동,CHICKEN,37.48429815,127.03796238,1
13988227,서울특별시 서초구 방배로26길 22,1,서울특별시,서초구,방배동,CAFE,37.48929678,126.99407734,1
13701841,서울특별시 서초구 나루터로 37,1,서울특별시,서초구,잠원동,SNACK,37.51543299,127.01418588,1
13724648,서울특별시 서초구 강남대로10길 16,0,서울특별시,서초구,양재동,ZZIM_TANG,37.46846671,127.0410181,1
13757168,서울특별시 서초구 동광로 75,1,서울특별시,서초구,방배동,CAFE,37.49304628,126.9906331,1
13766243,서울특별시 서초구 고무래로8길 5,1,서울특별시,서초구,반포동,CHICKEN,37.50229556,127.01046437,1
13775056,서울특별시 서초구 서초대로77길 45,1,서울특별시,서초구,서초동,SNACK,37.50162923,127.02485197,1
13786257,서울특별시 서초구 서초대로 240,-1,서울특별시,서초구,서초동,CAFE,37.49157455,127.00832598,1
13796155,서울특별시 서초구 동산로2길 13,2,서울특별시,서초구,양재동,CAFE,37.46921664,127.04204577,1
13813556,"서울 서초구 서초대로 240 (서초동, 서초동 동일하이빌)",1,서울특별시,서초구,서초동,SNACK,37.49157455,127.00832598,1
13826555,서울특별시 서초구 반포대로10길 11,1,서울특별시,서초구,서초동,ASIAN,37.48379775,127.01240916,1
13835775,서울특별시 서초구 서초대로 91,1,서울특별시,서초구,방배동,MEAT,37.48754695,126.99221645,1
13836532,서울특별시 서초구 효령로57길 1,1,서울특별시,서초구,서초동,CAFE,37.48529765,127.01685316,1
13855296,서울특별시 서초구 서초중앙로 249,4,서울특별시,서초구,반포동,CHINESE,37.50365652,127.01060321,1
13869224,서울특별시 서초구 강남대로 305,-1,서울특별시,서초구,서초동,JAPANESE,37.49018622,127.03062954,1
13883526,서울특별시 서초구 신반포로47길 87,1,서울특별시,서초구,잠원동,CHICKEN,37.51423877,127.01860218,1
13889859,서울특별시 서초구 방배로 141,1,서울특별시,서초구,방배동,CAFE,37.48640823,126.99413297,1
13928716,서울특별시 서초구 잠원로4길 33-2,1,서울특별시,서초구,잠원동,BAEKBAN,37.51279435,127.01063073,1
13933160,서울특별시 서초구 반포대로26길 49,1,서울특별시,서초구,서초동,BAEKBAN,37.49113022,127.01185345,1
13943981,서울특별시 서초구 방배로 269,1,서울특별시,서초구,방배동,CHICKEN,37.49665692,126.98774438,1
13947512,서울특별시 서초구 도구로 99,1,서울특별시,서초구,방배동,JAPANESE,37.48540819,126.9857171,1
14266249,서울특별시 서초구 서초동 1678-2,-1,서울특별시,서초구,서초동,BURGER,37.49518545,127.01982483,1
14267629,서울특별시 서초구 반포동 95-12,1,서울특별시,서초구,반포동,ASIAN,37.49812916,126.99793785,1
10707099,서울특별시 서초구 서래로7길 18,-1,서울특별시,서초구,반포동,CAFE,37.49882351,126.99732678,1
10739271,서울특별시 서초구 남부순환로347길 101,1,서울특별시,서초구,서초동,ZZIM_TANG,37.48871416,127.0298241,1
10782528,서울특별시 강남구 역삼동 821,-1,서울특별시,서초구,서초동,SNACK,37.49686104635772,127.02811827660231,1
10783932,서울특별시 서초구 서초대로70길 32,1,서울특별시,서초구,서초동,CAFE,37.49354681,127.02338011,1
10881718,서울특별시 서초구 남부순환로350길 19-16,2,서울특별시,서초구,양재동,ASIAN,37.4841037,127.0366014,1
12000264,서울특별시 서초구 서초동 1708-4,1,서울특별시,서초구,서초동,CAFE,37.49350777473423,127.00785226351198,1
12033429,서울특별시 서초구 서초동 1624-2,1,서울특별시,서초구,서초동,BAEKBAN,37.4882695,127.01504768,1
13018976,서울특별시 서초구 서초동 1678-2,0,서울특별시,서초구,서초동,WESTERN,37.49521322,127.01965818,1
13048375,서울특별시 서초구 서초동 1317-20,2,서울특별시,서초구,서초동,CAFE,37.49804635,127.02649081,1
13050224,서울특별시 서초구 반포동 735-33,1,서울특별시,서초구,반포동,CHICKEN,37.50621199,127.02218542,1
13558754,서울특별시 서초구 서초동 1685-8,-1,서울특별시,서초구,서초동,ASIAN,37.49537981,127.01643625,1
13564540,서울특별시 서초구 잠원동 72-2,1,서울특별시,서초구,잠원동,SNACK,37.50876691,127.00354815,1
13566423,서울특별시 서초구 양재동 350-11,1,서울특별시,서초구,양재동,CHICKEN,37.46780013,127.04174028,1
13567480,서울특별시 서초구 반포동 732-33,1,서울특별시,서초구,반포동,CAFE,37.50496211,127.02085224,1
13568484,서울특별시 서초구 잠원동 70-1,1,서울특별시,서초구,잠원동,WESTERN,37.51021125,127.00688114,1
13568598,서울특별시 서초구 잠원동 70-2,-1,서울특별시,서초구,잠원동,CHICKEN,37.50937802,127.00729779,1
13580580,서울특별시 서초구 반포동 2-8,0,서울특별시,서초구,반포동,CHICKEN,37.50540603,126.99452129,1
13580813,서울특별시 서초구 방배동 837-1,1,서울특별시,서초구,방배동,ZZIM_TANG,37.49107431,126.99185527,1
13600004,서울특별시 서초구 방배동 811-5,1,서울특별시,서초구,방배동,WESTERN,37.49215751,126.99124419,1
13606013,서울특별시 서초구 양재동 341-13,1,서울특별시,서초구,양재동,JAPANESE,37.46954997,127.0441289,1
13622680,서울특별시 서초구 양재동 279-3,1,서울특별시,서초구,양재동,MEAT,37.47566039,127.04521196,1
